concept_og,feature_og,freq,feature,concept_en,feature_en
schorseneren,zwart,1,colors,"['black salsify', 'serpent root', ""viper's herb"", 'scorzonera', ""viper's grass"", 'Spanish salsify', 'black oyster plant', 'Scorzonera hispanica', 'Scorzonera', 'Pseudopodospermum hispanicum']","['black', 'color', 'coloring', 'colouring', 'complexion', 'colour', 'lists of colors', 'blackness', 'inkiness']"
schroevendraaier,rood,1,colors,"['slot-head screwdriver', 'standard screwdriver', 'flat screwdriver', 'flat-head screwdriver', 'flathead screwdriver', 'screwdriver', 'flat-tip screwdriver', 'turnscrew', 'flat-blade screwdriver']","['red', 'redness']"
schroevendraaier,zwart,1,colors,"['slot-head screwdriver', 'standard screwdriver', 'flat screwdriver', 'flat-head screwdriver', 'flathead screwdriver', 'screwdriver', 'flat-tip screwdriver', 'turnscrew', 'flat-blade screwdriver']","['black', 'color', 'coloring', 'colouring', 'complexion', 'colour', 'lists of colors', 'blackness', 'inkiness']"
secretaresse,rood,1,colors,"['secretary', 'private secretary', 'secretary-general', 'general secretary', 'secretarial assistant']","['red', 'redness']"
selder,groen,9,colors,"['celery', 'Apium graveolens dulce', 'cultivated celery']","['environmental awareness', 'environmentalism', 'green', 'viridity', 'greenness']"
selder,rood,1,colors,"['celery', 'Apium graveolens dulce', 'cultivated celery']","['red', 'redness']"
selder,wit,1,colors,"['celery', 'Apium graveolens dulce', 'cultivated celery']","['whiteness', 'white', 'colorimetric whiteness', 'humor', 'humour', 'wittiness', 'witticism']"
short,blauw,2,colors,"['Short, Oklahoma']","['blue', 'blueness']"
short,groen,1,colors,"['Short, Oklahoma']","['environmental awareness', 'environmentalism', 'green', 'viridity', 'greenness']"
short,wit,3,colors,"['Short, Oklahoma']","['whiteness', 'white', 'colorimetric whiteness', 'humor', 'humour', 'wittiness', 'witticism']"
sinaasappel,groen,1,colors,"['orange', 'orange tree']","['environmental awareness', 'environmentalism', 'green', 'viridity', 'greenness']"
sinaasappel,oranje,9,colors,"['orange', 'orange tree']","['pumpkin', 'tomato', 'orangeness', 'orange', 'amber', 'gold', 'golden brown']"
sinaasappel,rood,1,colors,"['orange', 'orange tree']","['red', 'redness']"
sjaal,grijs,1,colors,"['headscarf', 'scarf']","['gray', 'grey', 'greyness', 'grayness']"
sjaal,rood,2,colors,"['headscarf', 'scarf']","['red', 'redness']"
sjaal,zwart,1,colors,"['headscarf', 'scarf']","['black', 'color', 'coloring', 'colouring', 'complexion', 'colour', 'lists of colors', 'blackness', 'inkiness']"
skateboard,blauw,1,colors,[],"['blue', 'blueness']"
skateboard,rood,1,colors,[],"['red', 'redness']"
skiën,bruin,1,colors,"['skiing', 'ski']","['John Brown', 'Brown', 'brown', 'brownness', 'Aquilus']"
skiën,wit,6,colors,"['skiing', 'ski']","['whiteness', 'white', 'colorimetric whiteness', 'humor', 'humour', 'wittiness', 'witticism']"
sla,geel,1,colors,['salad'],"['yellow', 'yellowness']"
sla,groen,9,colors,['salad'],"['environmental awareness', 'environmentalism', 'green', 'viridity', 'greenness']"
slager,rood,4,colors,"['slaughterer', 'butcher']","['red', 'redness']"
slager,roze,1,colors,"['slaughterer', 'butcher']",['pink']
slang,groen,6,colors,"['snake', 'serpent', 'ophidian']","['environmental awareness', 'environmentalism', 'green', 'viridity', 'greenness']"
slazwierder,geel,1,colors,['salad spinner'],"['yellow', 'yellowness']"
slazwierder,groen,8,colors,['salad spinner'],"['environmental awareness', 'environmentalism', 'green', 'viridity', 'greenness']"
slazwierder,oranje,3,colors,['salad spinner'],"['pumpkin', 'tomato', 'orangeness', 'orange', 'amber', 'gold', 'golden brown']"
slazwierder,rood,1,colors,['salad spinner'],"['red', 'redness']"
slazwierder,wit,1,colors,['salad spinner'],"['whiteness', 'white', 'colorimetric whiteness', 'humor', 'humour', 'wittiness', 'witticism']"
slede,bruin,1,colors,"['sled', 'sledge', 'sleigh']","['John Brown', 'Brown', 'brown', 'brownness', 'Aquilus']"
slede,wit,3,colors,"['sled', 'sledge', 'sleigh']","['whiteness', 'white', 'colorimetric whiteness', 'humor', 'humour', 'wittiness', 'witticism']"
slede,zwart,1,colors,"['sled', 'sledge', 'sleigh']","['black', 'color', 'coloring', 'colouring', 'complexion', 'colour', 'lists of colors', 'blackness', 'inkiness']"
slijpschijf,blauw,1,colors,"['grinding wheel', 'emery wheel']","['blue', 'blueness']"
slijpschijf,grijs,1,colors,"['grinding wheel', 'emery wheel']","['gray', 'grey', 'greyness', 'grayness']"
slijpschijf,groen,1,colors,"['grinding wheel', 'emery wheel']","['environmental awareness', 'environmentalism', 'green', 'viridity', 'greenness']"
slip,blauw,1,colors,"['briefs', 'Jockey shorts', 'Y-front']","['blue', 'blueness']"
slip,rood,2,colors,"['briefs', 'Jockey shorts', 'Y-front']","['red', 'redness']"
slip,roze,1,colors,"['briefs', 'Jockey shorts', 'Y-front']",['pink']
slip,wit,7,colors,"['briefs', 'Jockey shorts', 'Y-front']","['whiteness', 'white', 'colorimetric whiteness', 'humor', 'humour', 'wittiness', 'witticism']"
slip,zwart,3,colors,"['briefs', 'Jockey shorts', 'Y-front']","['black', 'color', 'coloring', 'colouring', 'complexion', 'colour', 'lists of colors', 'blackness', 'inkiness']"
snoek,wit,1,colors,"['Esox lucius', 'northern pike', 'pike']","['whiteness', 'white', 'colorimetric whiteness', 'humor', 'humour', 'wittiness', 'witticism']"
soep,groen,1,colors,['soup'],"['environmental awareness', 'environmentalism', 'green', 'viridity', 'greenness']"
soep,oranje,1,colors,['soup'],"['pumpkin', 'tomato', 'orangeness', 'orange', 'amber', 'gold', 'golden brown']"
soeplepel,rood,3,colors,['ladle'],"['red', 'redness']"
soeplepel,zilver,1,colors,['ladle'],"['silver', 'Ag', 'whiteness', 'white', 'colorimetric whiteness', 'ash gray', 'silver gray', 'ash grey', 'silver grey']"
sokken,blauw,1,colors,['sock'],"['blue', 'blueness']"
sokken,grijs,1,colors,['sock'],"['gray', 'grey', 'greyness', 'grayness']"
sokken,rood,1,colors,['sock'],"['red', 'redness']"
sokken,wit,5,colors,['sock'],"['whiteness', 'white', 'colorimetric whiteness', 'humor', 'humour', 'wittiness', 'witticism']"
sokken,zwart,2,colors,['sock'],"['black', 'color', 'coloring', 'colouring', 'complexion', 'colour', 'lists of colors', 'blackness', 'inkiness']"
sorbet,groen,1,colors,['water ice'],"['environmental awareness', 'environmentalism', 'green', 'viridity', 'greenness']"
sorbet,rood,1,colors,['water ice'],"['red', 'redness']"
spaghetti,rood,8,colors,['Signor Spaghetti'],"['red', 'redness']"
spaghetti,wit,1,colors,['Signor Spaghetti'],"['whiteness', 'white', 'colorimetric whiteness', 'humor', 'humour', 'wittiness', 'witticism']"
spatel,chocolade,1,colors,['spatula'],"['chocolate', 'drinking chocolate', 'cocoa', 'hot chocolate']"
spatel,geel,1,colors,['spatula'],"['yellow', 'yellowness']"
spatel,wit,2,colors,['spatula'],"['whiteness', 'white', 'colorimetric whiteness', 'humor', 'humour', 'wittiness', 'witticism']"
specht,groen,1,colors,"['sapsucker', 'woodpecker', 'wryneck', 'pisculet', 'pecker', 'peckerwood', 'Picidae']","['environmental awareness', 'environmentalism', 'green', 'viridity', 'greenness']"
specht,rood,1,colors,"['sapsucker', 'woodpecker', 'wryneck', 'pisculet', 'pecker', 'peckerwood', 'Picidae']","['red', 'redness']"
specht,zwart,4,colors,"['sapsucker', 'woodpecker', 'wryneck', 'pisculet', 'pecker', 'peckerwood', 'Picidae']","['black', 'color', 'coloring', 'colouring', 'complexion', 'colour', 'lists of colors', 'blackness', 'inkiness']"
spijker,grijs,3,colors,"['nail', 'spike']","['gray', 'grey', 'greyness', 'grayness']"
spin,groen,2,colors,"['spider', 'Araneae']","['environmental awareness', 'environmentalism', 'green', 'viridity', 'greenness']"
spin,zwart,9,colors,"['spider', 'Araneae']","['black', 'color', 'coloring', 'colouring', 'complexion', 'colour', 'lists of colors', 'blackness', 'inkiness']"
spinazie,Olijf,1,colors,"['Spinacia oleracea', 'spinach', 'prickly-seeded spinach', 'spinach plant']","['olive wood', 'olive grove', 'olive tree', 'olive', 'olive orchard', 'European olive tree', 'Olea europaea']"
spinazie,groen,9,colors,"['Spinacia oleracea', 'spinach', 'prickly-seeded spinach', 'spinach plant']","['environmental awareness', 'environmentalism', 'green', 'viridity', 'greenness']"
sprinkhaan,bruin,1,colors,['Caelifera'],"['John Brown', 'Brown', 'brown', 'brownness', 'Aquilus']"
sprinkhaan,groen,8,colors,['Caelifera'],"['environmental awareness', 'environmentalism', 'green', 'viridity', 'greenness']"
spruiten,groen,9,colors,"['brussel sprout', 'Brussels sprout', 'spruitkool', 'Brassica oleracea gemmifera', 'brussels sprout', 'brussels sprouts']","['environmental awareness', 'environmentalism', 'green', 'viridity', 'greenness']"
squash,bruin,1,colors,"['squash rackets', 'squash racquets']","['John Brown', 'Brown', 'brown', 'brownness', 'Aquilus']"
squash,wit,1,colors,"['squash rackets', 'squash racquets']","['whiteness', 'white', 'colorimetric whiteness', 'humor', 'humour', 'wittiness', 'witticism']"
staalborstel,grijs,3,colors,['wire brush'],"['gray', 'grey', 'greyness', 'grayness']"
staalborstel,zilver,1,colors,['wire brush'],"['silver', 'Ag', 'whiteness', 'white', 'colorimetric whiteness', 'ash gray', 'silver gray', 'ash grey', 'silver grey']"
stekelbaars,blauw,1,colors,"['prickleback', 'stickleback']","['blue', 'blueness']"
stekelbaars,zwart,1,colors,"['prickleback', 'stickleback']","['black', 'color', 'coloring', 'colouring', 'complexion', 'colour', 'lists of colors', 'blackness', 'inkiness']"
step (trottinette),grijs,1,colors,[],"['gray', 'grey', 'greyness', 'grayness']"
step (trottinette),rood,2,colors,[],"['red', 'redness']"
step (trottinette),zilver,1,colors,[],"['silver', 'Ag', 'whiteness', 'white', 'colorimetric whiteness', 'ash gray', 'silver gray', 'ash grey', 'silver grey']"
stewardess,blauw,4,colors,"['steward', 'flight attendant']","['blue', 'blueness']"
stofzuiger,geel,1,colors,"['vacuum cleaner', 'hoover', 'vacuum']","['yellow', 'yellowness']"
stofzuiger,grijs,3,colors,"['vacuum cleaner', 'hoover', 'vacuum']","['gray', 'grey', 'greyness', 'grayness']"
stofzuiger,lavendel,1,colors,"['vacuum cleaner', 'hoover', 'vacuum']","['genus Lavandula', 'Lavandula', 'lavender']"
stofzuiger,oranje,1,colors,"['vacuum cleaner', 'hoover', 'vacuum']","['pumpkin', 'tomato', 'orangeness', 'orange', 'amber', 'gold', 'golden brown']"
stofzuiger,rood,1,colors,"['vacuum cleaner', 'hoover', 'vacuum']","['red', 'redness']"
stofzuiger,zwart,1,colors,"['vacuum cleaner', 'hoover', 'vacuum']","['black', 'color', 'coloring', 'colouring', 'complexion', 'colour', 'lists of colors', 'blackness', 'inkiness']"
struisvogel,grijs,1,colors,"['common ostrich', 'Common Ostrich']","['gray', 'grey', 'greyness', 'grayness']"
struisvogel,roze,1,colors,"['common ostrich', 'Common Ostrich']",['pink']
struisvogel,zwart,3,colors,"['common ostrich', 'Common Ostrich']","['black', 'color', 'coloring', 'colouring', 'complexion', 'colour', 'lists of colors', 'blackness', 'inkiness']"
surfen,blauw,1,colors,"['surfboarding', 'surfing', 'surfriding']","['blue', 'blueness']"
surfen,grijs,2,colors,"['surfboarding', 'surfing', 'surfriding']","['gray', 'grey', 'greyness', 'grayness']"
sushi,geel,1,colors,['GNOME sushi'],"['yellow', 'yellowness']"
sushi,oranje,1,colors,['GNOME sushi'],"['pumpkin', 'tomato', 'orangeness', 'orange', 'amber', 'gold', 'golden brown']"
sushi,zwart,1,colors,['GNOME sushi'],"['black', 'color', 'coloring', 'colouring', 'complexion', 'colour', 'lists of colors', 'blackness', 'inkiness']"
sweater,blauw,2,colors,"['jersey', 'pullover', 'jumper']","['blue', 'blueness']"
sweater,rood,3,colors,"['jersey', 'pullover', 'jumper']","['red', 'redness']"
sweater,wit,1,colors,"['jersey', 'pullover', 'jumper']","['whiteness', 'white', 'colorimetric whiteness', 'humor', 'humour', 'wittiness', 'witticism']"
sweater,zwart,1,colors,"['jersey', 'pullover', 'jumper']","['black', 'color', 'coloring', 'colouring', 'complexion', 'colour', 'lists of colors', 'blackness', 'inkiness']"
synthesizer,wit,1,colors,"['synthesiser', 'speech synthesis software\u200e']","['whiteness', 'white', 'colorimetric whiteness', 'humor', 'humour', 'wittiness', 'witticism']"
synthesizer,zwart,2,colors,"['synthesiser', 'speech synthesis software\u200e']","['black', 'color', 'coloring', 'colouring', 'complexion', 'colour', 'lists of colors', 'blackness', 'inkiness']"
t-shirt,oranje,1,colors,"['jersey', 'sweater', 'pullover', 'jumper', 'tee shirt', 'long-sleeved t-shirt']","['pumpkin', 'tomato', 'orangeness', 'orange', 'amber', 'gold', 'golden brown']"
t-shirt,rood,1,colors,"['jersey', 'sweater', 'pullover', 'jumper', 'tee shirt', 'long-sleeved t-shirt']","['red', 'redness']"
t-shirt,wit,8,colors,"['jersey', 'sweater', 'pullover', 'jumper', 'tee shirt', 'long-sleeved t-shirt']","['whiteness', 'white', 'colorimetric whiteness', 'humor', 'humour', 'wittiness', 'witticism']"
t-shirt,zwart,2,colors,"['jersey', 'sweater', 'pullover', 'jumper', 'tee shirt', 'long-sleeved t-shirt']","['black', 'color', 'coloring', 'colouring', 'complexion', 'colour', 'lists of colors', 'blackness', 'inkiness']"
taart,chocolade,1,colors,"['cake', 'pie']","['chocolate', 'drinking chocolate', 'cocoa', 'hot chocolate']"
taart,wit,1,colors,"['cake', 'pie']","['whiteness', 'white', 'colorimetric whiteness', 'humor', 'humour', 'wittiness', 'witticism']"
tabasco,bruin,1,colors,"['tabasco pepper', 'Capsicum frutescens', 'hot pepper', 'tabasco plant', 'Capsicum frutescens var. tabasco']","['John Brown', 'Brown', 'brown', 'brownness', 'Aquilus']"
tabasco,groen,1,colors,"['tabasco pepper', 'Capsicum frutescens', 'hot pepper', 'tabasco plant', 'Capsicum frutescens var. tabasco']","['environmental awareness', 'environmentalism', 'green', 'viridity', 'greenness']"
tabasco,rood,9,colors,"['tabasco pepper', 'Capsicum frutescens', 'hot pepper', 'tabasco plant', 'Capsicum frutescens var. tabasco']","['red', 'redness']"
tafeltennis (pingpong),groen,8,colors,[],"['environmental awareness', 'environmentalism', 'green', 'viridity', 'greenness']"
tandarts,wit,6,colors,"['tooth doctor', 'dental practitioner', 'dentist']","['whiteness', 'white', 'colorimetric whiteness', 'humor', 'humour', 'wittiness', 'witticism']"
tang,groen,1,colors,['Tang County'],"['environmental awareness', 'environmentalism', 'green', 'viridity', 'greenness']"
tang,rood,2,colors,['Tang County'],"['red', 'redness']"
tang,zwart,2,colors,['Tang County'],"['black', 'color', 'coloring', 'colouring', 'complexion', 'colour', 'lists of colors', 'blackness', 'inkiness']"
tas,groen,1,colors,"['purse', 'bag', 'handbag', 'pocketbook', 'cup', 'standing cup', 'cup with stem', 'drinking glass', 'sack', 'paper bag', 'carrier bag', 'poke', 'plastic shopping bag']","['environmental awareness', 'environmentalism', 'green', 'viridity', 'greenness']"
tas,wit,1,colors,"['purse', 'bag', 'handbag', 'pocketbook', 'cup', 'standing cup', 'cup with stem', 'drinking glass', 'sack', 'paper bag', 'carrier bag', 'poke', 'plastic shopping bag']","['whiteness', 'white', 'colorimetric whiteness', 'humor', 'humour', 'wittiness', 'witticism']"
tas,zwart,2,colors,"['purse', 'bag', 'handbag', 'pocketbook', 'cup', 'standing cup', 'cup with stem', 'drinking glass', 'sack', 'paper bag', 'carrier bag', 'poke', 'plastic shopping bag']","['black', 'color', 'coloring', 'colouring', 'complexion', 'colour', 'lists of colors', 'blackness', 'inkiness']"
taxi,geel,8,colors,"['cabdriver', 'cabman', 'cabby', 'taksio', 'taxi driver', 'cab', 'cab driver', 'cabbie', 'taxicab', 'hack']","['yellow', 'yellowness']"
taxi,zwart,2,colors,"['cabdriver', 'cabman', 'cabby', 'taksio', 'taxi driver', 'cab', 'cab driver', 'cabbie', 'taxicab', 'hack']","['black', 'color', 'coloring', 'colouring', 'complexion', 'colour', 'lists of colors', 'blackness', 'inkiness']"
tennis,geel,3,colors,['lawn tennis'],"['yellow', 'yellowness']"
tennis,rood,1,colors,['lawn tennis'],"['red', 'redness']"
thee,bruin,1,colors,"['tea', 'tea leaf']","['John Brown', 'Brown', 'brown', 'brownness', 'Aquilus']"
thee,groen,2,colors,"['tea', 'tea leaf']","['environmental awareness', 'environmentalism', 'green', 'viridity', 'greenness']"
tijger,bruin,1,colors,"['tiger', 'Panthera tigris']","['John Brown', 'Brown', 'brown', 'brownness', 'Aquilus']"
tijger,oranje,4,colors,"['tiger', 'Panthera tigris']","['pumpkin', 'tomato', 'orangeness', 'orange', 'amber', 'gold', 'golden brown']"
tofu,bruin,1,colors,"['World Health Organization', 'WHO', 'W.H.O.']","['John Brown', 'Brown', 'brown', 'brownness', 'Aquilus']"
tofu,chocolade,3,colors,"['World Health Organization', 'WHO', 'W.H.O.']","['chocolate', 'drinking chocolate', 'cocoa', 'hot chocolate']"
tofu,wit,4,colors,"['World Health Organization', 'WHO', 'W.H.O.']","['whiteness', 'white', 'colorimetric whiteness', 'humor', 'humour', 'wittiness', 'witticism']"
tomaat,groen,3,colors,"['pumpkin', 'tomato', 'tomato plant', 'Lycopersicon esculentum', 'love apple']","['environmental awareness', 'environmentalism', 'green', 'viridity', 'greenness']"
tomaat,rood,8,colors,"['pumpkin', 'tomato', 'tomato plant', 'Lycopersicon esculentum', 'love apple']","['red', 'redness']"
tong,rood,6,colors,"['language', 'human language', 'linguistic communication', 'tongue', 'glossa', 'clapper', 'lingua', 'muscle of tongue', 'bark']","['red', 'redness']"
tong,roze,3,colors,"['language', 'human language', 'linguistic communication', 'tongue', 'glossa', 'clapper', 'lingua', 'muscle of tongue', 'bark']",['pink']
topje,blauw,3,colors,['top'],"['blue', 'blueness']"
topje,bruin,2,colors,['top'],"['John Brown', 'Brown', 'brown', 'brownness', 'Aquilus']"
topje,rood,1,colors,['top'],"['red', 'redness']"
topje,wit,2,colors,['top'],"['whiteness', 'white', 'colorimetric whiteness', 'humor', 'humour', 'wittiness', 'witticism']"
topje,zwart,1,colors,['top'],"['black', 'color', 'coloring', 'colouring', 'complexion', 'colour', 'lists of colors', 'blackness', 'inkiness']"
touw,bruin,5,colors,"['rope', 'straight line', 'line', 'string', 'twine']","['John Brown', 'Brown', 'brown', 'brownness', 'Aquilus']"
touw,geel,1,colors,"['rope', 'straight line', 'line', 'string', 'twine']","['yellow', 'yellowness']"
touw,wit,1,colors,"['rope', 'straight line', 'line', 'string', 'twine']","['whiteness', 'white', 'colorimetric whiteness', 'humor', 'humour', 'wittiness', 'witticism']"
tractor,groen,2,colors,"['semi', 'trucking rig', 'rig', 'trailer truck', 'articulated lorry', 'tractor trailer', 'semi-trailer truck']","['environmental awareness', 'environmentalism', 'green', 'viridity', 'greenness']"
tram,geel,3,colors,"['trolley', 'trolley car', 'tramcar', 'streetcar', 'light rail', 'light-rail vehicle', 'tram system']","['yellow', 'yellowness']"
tram,groen,1,colors,"['trolley', 'trolley car', 'tramcar', 'streetcar', 'light rail', 'light-rail vehicle', 'tram system']","['environmental awareness', 'environmentalism', 'green', 'viridity', 'greenness']"
trein,grijs,1,colors,"['passenger train', 'train', 'railroad train', 'gear', 'caravan', 'procession', 'power train', 'geartrain', 'gearing', 'powertrain', 'gear train']","['gray', 'grey', 'greyness', 'grayness']"
triangel,zilver,2,colors,['triangle'],"['silver', 'Ag', 'whiteness', 'white', 'colorimetric whiteness', 'ash gray', 'silver gray', 'ash grey', 'silver grey']"
trombone,goud,3,colors,[],"['gold', 'Au', 'yellow', 'yellowness', 'amber', 'golden brown']"
trompet,geel,3,colors,"['cornet', 'mouth harp', 'trump', 'juice harp', ""Jew's trump"", 'Ozark harp', 'jaw harp', ""Jew's harp"", 'trumpet', 'guimbarde', 'trumpet player', 'trumpeter', 'horn']","['yellow', 'yellowness']"
trompet,goud,8,colors,"['cornet', 'mouth harp', 'trump', 'juice harp', ""Jew's trump"", 'Ozark harp', 'jaw harp', ""Jew's harp"", 'trumpet', 'guimbarde', 'trumpet player', 'trumpeter', 'horn']","['gold', 'Au', 'yellow', 'yellowness', 'amber', 'golden brown']"
trompet,zilver,1,colors,"['cornet', 'mouth harp', 'trump', 'juice harp', ""Jew's trump"", 'Ozark harp', 'jaw harp', ""Jew's harp"", 'trumpet', 'guimbarde', 'trumpet player', 'trumpeter', 'horn']","['silver', 'Ag', 'whiteness', 'white', 'colorimetric whiteness', 'ash gray', 'silver gray', 'ash grey', 'silver grey']"
trui,bruin,1,colors,"['jersey', 'T-Shirt', 'sweater', 'T-shirt', 'pullover', 'jumper', 'tee shirt', 't-shirt', 'long-sleeved t-shirt']","['John Brown', 'Brown', 'brown', 'brownness', 'Aquilus']"
trui,rood,8,colors,"['jersey', 'T-Shirt', 'sweater', 'T-shirt', 'pullover', 'jumper', 'tee shirt', 't-shirt', 'long-sleeved t-shirt']","['red', 'redness']"
trui,zwart,1,colors,"['jersey', 'T-Shirt', 'sweater', 'T-shirt', 'pullover', 'jumper', 'tee shirt', 't-shirt', 'long-sleeved t-shirt']","['black', 'color', 'coloring', 'colouring', 'complexion', 'colour', 'lists of colors', 'blackness', 'inkiness']"
turnen,blauw,1,colors,"['gymnastics', 'gymnastic exercise']","['blue', 'blueness']"
turnen,roze,1,colors,"['gymnastics', 'gymnastic exercise']",['pink']
turnen,wit,1,colors,"['gymnastics', 'gymnastic exercise']","['whiteness', 'white', 'colorimetric whiteness', 'humor', 'humour', 'wittiness', 'witticism']"
uil,bruin,2,colors,"['owl', 'hooter', 'bird of night', 'bird of Minerva', 'Strigiformes', 'dolt', 'simpleton', 'lout', 'dummy', 'oaf', 'simple', 'putz', 'fool', 'imbecile', 'idiot', 'not the sharpest tool in the shed', 'chump', 'moron', 'galoot', 'bird brain', 'retard', 'half-wit', 'changeling', 'cretin']","['John Brown', 'Brown', 'brown', 'brownness', 'Aquilus']"
uil,grijs,1,colors,"['owl', 'hooter', 'bird of night', 'bird of Minerva', 'Strigiformes', 'dolt', 'simpleton', 'lout', 'dummy', 'oaf', 'simple', 'putz', 'fool', 'imbecile', 'idiot', 'not the sharpest tool in the shed', 'chump', 'moron', 'galoot', 'bird brain', 'retard', 'half-wit', 'changeling', 'cretin']","['gray', 'grey', 'greyness', 'grayness']"
uil,wit,3,colors,"['owl', 'hooter', 'bird of night', 'bird of Minerva', 'Strigiformes', 'dolt', 'simpleton', 'lout', 'dummy', 'oaf', 'simple', 'putz', 'fool', 'imbecile', 'idiot', 'not the sharpest tool in the shed', 'chump', 'moron', 'galoot', 'bird brain', 'retard', 'half-wit', 'changeling', 'cretin']","['whiteness', 'white', 'colorimetric whiteness', 'humor', 'humour', 'wittiness', 'witticism']"
valk,bruin,2,colors,"['kestrel', 'Falco tinnunculus', 'Common Kestrel', 'common kestrel']","['John Brown', 'Brown', 'brown', 'brownness', 'Aquilus']"
valk,rood,1,colors,"['kestrel', 'Falco tinnunculus', 'Common Kestrel', 'common kestrel']","['red', 'redness']"
varaan,Groen,1,colors,"['monitor lizards', 'monitor lizard', 'monitor', 'varan', 'Varanidae family', 'Varanus', 'Varanidae']","['environmental awareness', 'environmentalism', 'green', 'viridity', 'greenness']"
varaan,groen,1,colors,"['monitor lizards', 'monitor lizard', 'monitor', 'varan', 'Varanidae family', 'Varanus', 'Varanidae']","['environmental awareness', 'environmentalism', 'green', 'viridity', 'greenness']"
varken,roze,8,colors,"['pig', 'hog', 'grunter', 'Sus scrofa', 'squealer', 'Sus']",['pink']
verfborstel,geel,1,colors,['brush'],"['yellow', 'yellowness']"
verfborstel,groen,1,colors,['brush'],"['environmental awareness', 'environmentalism', 'green', 'viridity', 'greenness']"
verfborstel,rood,1,colors,['brush'],"['red', 'redness']"
verfborstel,roze,1,colors,['brush'],['pink']
verfborstel,wit,1,colors,['brush'],"['whiteness', 'white', 'colorimetric whiteness', 'humor', 'humour', 'wittiness', 'witticism']"
vergiet,geel,1,colors,"['colander', 'cullender']","['yellow', 'yellowness']"
vergiet,oranje,1,colors,"['colander', 'cullender']","['pumpkin', 'tomato', 'orangeness', 'orange', 'amber', 'gold', 'golden brown']"
vergiet,rood,1,colors,"['colander', 'cullender']","['red', 'redness']"
vergiet,wit,1,colors,"['colander', 'cullender']","['whiteness', 'white', 'colorimetric whiteness', 'humor', 'humour', 'wittiness', 'witticism']"
vest,blauw,1,colors,"['fortress', 'stronghold']","['blue', 'blueness']"
vest,bruin,2,colors,"['fortress', 'stronghold']","['John Brown', 'Brown', 'brown', 'brownness', 'Aquilus']"
vest,oranje,1,colors,"['fortress', 'stronghold']","['pumpkin', 'tomato', 'orangeness', 'orange', 'amber', 'gold', 'golden brown']"
vest,zwart,3,colors,"['fortress', 'stronghold']","['black', 'color', 'coloring', 'colouring', 'complexion', 'colour', 'lists of colors', 'blackness', 'inkiness']"
vijg,bruin,8,colors,"['common fig', 'Ficus carica', 'fig', 'common fig tree']","['John Brown', 'Brown', 'brown', 'brownness', 'Aquilus']"
vijg,groen,2,colors,"['common fig', 'Ficus carica', 'fig', 'common fig tree']","['environmental awareness', 'environmentalism', 'green', 'viridity', 'greenness']"
vijg,olijf,3,colors,"['common fig', 'Ficus carica', 'fig', 'common fig tree']","['olive wood', 'olive grove', 'olive tree', 'olive', 'olive orchard', 'European olive tree', 'Olea europaea']"
vijg,paars,5,colors,"['common fig', 'Ficus carica', 'fig', 'common fig tree']","['purpleness', 'purple', 'violet', 'reddish blue']"
vijg,zwart,1,colors,"['common fig', 'Ficus carica', 'fig', 'common fig tree']","['black', 'color', 'coloring', 'colouring', 'complexion', 'colour', 'lists of colors', 'blackness', 'inkiness']"
vijl,grijs,2,colors,['file'],"['gray', 'grey', 'greyness', 'grayness']"
vijl,rood,1,colors,['file'],"['red', 'redness']"
viool,bruin,1,colors,"['fiddle', 'violin']","['John Brown', 'Brown', 'brown', 'brownness', 'Aquilus']"
vleermuis,bruin,1,colors,"['chiropteran', 'bat', 'bats']","['John Brown', 'Brown', 'brown', 'brownness', 'Aquilus']"
vleermuis,grijs,1,colors,"['chiropteran', 'bat', 'bats']","['gray', 'grey', 'greyness', 'grayness']"
vleermuis,zwart,6,colors,"['chiropteran', 'bat', 'bats']","['black', 'color', 'coloring', 'colouring', 'complexion', 'colour', 'lists of colors', 'blackness', 'inkiness']"
vlieg,grijs,1,colors,"['fly', 'Diptera']","['gray', 'grey', 'greyness', 'grayness']"
vlieg,zwart,5,colors,"['fly', 'Diptera']","['black', 'color', 'coloring', 'colouring', 'complexion', 'colour', 'lists of colors', 'blackness', 'inkiness']"
vliegtuig,bruin,1,colors,"['aeroplane', 'aircraft', 'airplane', 'fixed-wing aircraft', 'plane']","['John Brown', 'Brown', 'brown', 'brownness', 'Aquilus']"
vliegtuig,wit,1,colors,"['aeroplane', 'aircraft', 'airplane', 'fixed-wing aircraft', 'plane']","['whiteness', 'white', 'colorimetric whiteness', 'humor', 'humour', 'wittiness', 'witticism']"
vlinder,geel,3,colors,['butterfly'],"['yellow', 'yellowness']"
vlo,rood,1,colors,"['flea', 'Siphonaptera']","['red', 'redness']"
vlo,zwart,1,colors,"['flea', 'Siphonaptera']","['black', 'color', 'coloring', 'colouring', 'complexion', 'colour', 'lists of colors', 'blackness', 'inkiness']"
voetbal,blauw,1,colors,"['football', 'association football', 'soccer', 'ball', 'association football ball', 'soccerball', 'football game', 'football codes', 'Football', 'globe', 'orb']","['blue', 'blueness']"
voetbal,groen,2,colors,"['football', 'association football', 'soccer', 'ball', 'association football ball', 'soccerball', 'football game', 'football codes', 'Football', 'globe', 'orb']","['environmental awareness', 'environmentalism', 'green', 'viridity', 'greenness']"
